date,year,month,return_pct,cycle_label
1969-08-01,1969,8,4.2838,post_election_year
1969-09-01,1969,9,-3.5354,post_election_year
1969-10-01,1969,10,-0.2439,post_election_year
1969-11-01,1969,11,1.8655,post_election_year
1969-12-01,1969,12,-1.8662,post_election_year
1970-01-01,1970,1,0.5959,midterm_year
1970-02-01,1970,2,-1.5121,midterm_year
1970-03-01,1970,3,1.9709,midterm_year
1970-04-01,1970,4,0.4148,midterm_year
1970-05-01,1970,5,0.5454,midterm_year
1970-06-01,1970,6,-1.3655,midterm_year
1970-07-01,1970,7,-3.3223,midterm_year
1970-08-01,1970,8,-1.6342,midterm_year
1970-09-01,1970,9,-3.4724,midterm_year
1970-10-01,1970,10,1.1809,midterm_year
1970-11-01,1970,11,0.2658,midterm_year
1970-12-01,1970,12,1.3956,midterm_year
1971-01-01,1971,1,5.6722,pre_election_year
1971-02-01,1971,2,0.1245,pre_election_year
1971-03-01,1971,3,-3.824,pre_election_year
1971-04-01,1971,4,0.1721,pre_election_year
1971-05-01,1971,5,-4.0614,pre_election_year
1971-06-01,1971,6,1.8751,pre_election_year
1971-07-01,1971,7,0.848,pre_election_year
1971-08-01,1971,8,-5.2266,pre_election_year
1971-09-01,1971,9,-1.6473,pre_election_year
1971-10-01,1971,10,0.3837,pre_election_year
1971-11-01,1971,11,-1.3608,pre_election_year
1971-12-01,1971,12,2.8153,pre_election_year
1972-01-01,1972,1,6.9002,election_year
1972-02-01,1972,2,-1.5574,election_year
1972-03-01,1972,3,-0.6236,election_year
1972-04-01,1972,4,-1.8368,election_year
1972-05-01,1972,5,0.9671,election_year
1972-06-01,1972,6,1.2054,election_year
1972-07-01,1972,7,0.5196,election_year
1972-08-01,1972,8,1.774,election_year
1972-09-01,1972,9,-1.3916,election_year
1972-10-01,1972,10,2.8541,election_year
1972-11-01,1972,11,-2.741,election_year
1972-12-01,1972,12,-0.0273,election_year
1973-01-01,1973,1,2.491,post_election_year
1973-02-01,1973,2,-3.5186,post_election_year
1973-03-01,1973,3,-1.7568,post_election_year
1973-04-01,1973,4,-0.7652,post_election_year
1973-05-01,1973,5,-0.3781,post_election_year
1973-06-01,1973,6,0.6254,post_election_year
1973-07-01,1973,7,3.9175,post_election_year
1973-08-01,1973,8,0.2031,post_election_year
1973-09-01,1973,9,0.7814,post_election_year
1973-10-01,1973,10,3.09,post_election_year
1973-11-01,1973,11,3.6618,post_election_year
1973-12-01,1973,12,4.2926,post_election_year
1974-01-01,1974,1,6.0743,midterm_year
1974-02-01,1974,2,3.9029,midterm_year
1974-03-01,1974,3,-3.2908,midterm_year
1974-04-01,1974,4,-4.1766,midterm_year
1974-05-01,1974,5,-7.2318,midterm_year
1974-06-01,1974,6,-1.1675,midterm_year
1974-07-01,1974,7,-0.2692,midterm_year
1974-08-01,1974,8,-3.4505,midterm_year
1974-09-01,1974,9,-1.5019,midterm_year
1974-10-01,1974,10,2.5298,midterm_year
1974-11-01,1974,11,3.1035,midterm_year
1974-12-01,1974,12,-0.2241,midterm_year
1975-01-01,1975,1,3.0206,pre_election_year
1975-02-01,1975,2,1.2516,pre_election_year
1975-03-01,1975,3,0.9384,pre_election_year
1975-04-01,1975,4,-0.6905,pre_election_year
1975-05-01,1975,5,4.1902,pre_election_year
1975-06-01,1975,6,1.2402,pre_election_year
1975-07-01,1975,7,4.6653,pre_election_year
1975-08-01,1975,8,3.1129,pre_election_year
1975-09-01,1975,9,6.0593,pre_election_year
1975-10-01,1975,10,2.4299,pre_election_year
1975-11-01,1975,11,3.3881,pre_election_year
1975-12-01,1975,12,0.7976,pre_election_year
1976-01-01,1976,1,3.3754,election_year
1976-02-01,1976,2,0.2216,election_year
1976-03-01,1976,3,-2.8165,election_year
1976-04-01,1976,4,-2.9492,election_year
1976-05-01,1976,5,-1.2809,election_year
1976-06-01,1976,6,-1.6124,election_year
1976-07-01,1976,7,5.2544,election_year
1976-08-01,1976,8,5.6289,election_year
1976-09-01,1976,9,-0.2954,election_year
1976-10-01,1976,10,2.3799,election_year
1976-11-01,1976,11,0.7487,election_year
1976-12-01,1976,12,-4.0178,election_year
1977-01-01,1977,1,2.7838,post_election_year
1977-02-01,1977,2,1.8094,post_election_year
1977-03-01,1977,3,0.8047,post_election_year
1977-04-01,1977,4,-0.3981,post_election_year
1977-05-01,1977,5,-3.6046,post_election_year
1977-06-01,1977,6,1.9575,post_election_year
1977-07-01,1977,7,-1.2188,post_election_year
1977-08-01,1977,8,9.8154,post_election_year
1977-09-01,1977,9,3.2784,post_election_year
1977-10-01,1977,10,1.9413,post_election_year
1977-11-01,1977,11,1.591,post_election_year
1977-12-01,1977,12,4.0349,post_election_year
1978-01-01,1978,1,1.8296,midterm_year
1978-02-01,1978,2,-1.0232,midterm_year
1978-03-01,1978,3,1.5924,midterm_year
1978-04-01,1978,4,3.456,midterm_year
1978-05-01,1978,5,-7.8793,midterm_year
1978-06-01,1978,6,-1.7243,midterm_year
1978-07-01,1978,7,-1.3648,midterm_year
1978-08-01,1978,8,-1.0805,midterm_year
1978-09-01,1978,9,-1.8662,midterm_year
1978-10-01,1978,10,-4.554,midterm_year
1978-11-01,1978,11,-3.6352,midterm_year
1978-12-01,1978,12,0.8811,midterm_year
1979-01-01,1979,1,-2.3474,pre_election_year
1979-02-01,1979,2,-0.1729,pre_election_year
1979-03-01,1979,3,-0.6435,pre_election_year
1979-04-01,1979,4,0.6113,pre_election_year
1979-05-01,1979,5,-4.4561,pre_election_year
1979-06-01,1979,6,3.0473,pre_election_year
1979-07-01,1979,7,3.6368,pre_election_year
1979-08-01,1979,8,5.3709,pre_election_year
1979-09-01,1979,9,2.6518,pre_election_year
1979-10-01,1979,10,-1.4023,pre_election_year
1979-11-01,1979,11,0.6724,pre_election_year
1979-12-01,1979,12,0.9186,pre_election_year
1980-01-01,1980,1,-4.5168,election_year
1980-02-01,1980,2,-1.5502,election_year
1980-03-01,1980,3,-0.3801,election_year
1980-04-01,1980,4,5.3241,election_year
1980-05-01,1980,5,-2.7952,election_year
1980-06-01,1980,6,-0.1318,election_year
1980-07-01,1980,7,-4.3315,election_year
1980-08-01,1980,8,-1.2421,election_year
1980-09-01,1980,9,-0.4302,election_year
1980-10-01,1980,10,-1.353,election_year
1980-11-01,1980,11,-2.8342,election_year
1980-12-01,1980,12,1.3938,election_year
1981-01-01,1981,1,3.6742,post_election_year
1981-02-01,1981,2,0.5351,post_election_year
1981-03-01,1981,3,5.1455,post_election_year
1981-04-01,1981,4,4.9063,post_election_year
1981-05-01,1981,5,6.8791,post_election_year
1981-06-01,1981,6,-0.0187,post_election_year
1981-07-01,1981,7,0.0906,post_election_year
1981-08-01,1981,8,-3.2467,post_election_year
1981-09-01,1981,9,-5.0314,post_election_year
1981-10-01,1981,10,0.0881,post_election_year
1981-11-01,1981,11,4.2871,post_election_year
1981-12-01,1981,12,8.7365,post_election_year
1982-01-01,1982,1,-3.0114,midterm_year
1982-02-01,1982,2,-2.766,midterm_year
1982-03-01,1982,3,2.4214,midterm_year
1982-04-01,1982,4,3.5249,midterm_year
1982-05-01,1982,5,11.7309,midterm_year
1982-06-01,1982,6,3.5193,midterm_year
1982-07-01,1982,7,1.4389,midterm_year
1982-08-01,1982,8,-1.3271,midterm_year
1982-09-01,1982,9,-2.2315,midterm_year
1982-10-01,1982,10,-0.4295,midterm_year
1982-11-01,1982,11,0.0535,midterm_year
1982-12-01,1982,12,0.4617,midterm_year
1983-01-01,1983,1,1.2366,pre_election_year
1983-02-01,1983,2,-6.6191,pre_election_year
1983-03-01,1983,3,3.5143,pre_election_year
1983-04-01,1983,4,-1.4592,pre_election_year
1983-05-01,1983,5,-1.3716,pre_election_year
1983-06-01,1983,6,4.6377,pre_election_year
1983-07-01,1983,7,-0.6499,pre_election_year
1983-08-01,1983,8,-0.1334,pre_election_year
1983-09-01,1983,9,-1.3625,pre_election_year
1983-10-01,1983,10,1.5411,pre_election_year
1983-11-01,1983,11,-3.3221,pre_election_year
1983-12-01,1983,12,-5.399,pre_election_year
1984-01-01,1984,1,5.2571,election_year
1984-02-01,1984,2,3.1893,election_year
1984-03-01,1984,3,4.6566,election_year
1984-04-01,1984,4,3.4815,election_year
1984-05-01,1984,5,4.3615,election_year
1984-06-01,1984,6,3.9108,election_year
1984-07-01,1984,7,-2.0388,election_year
1984-08-01,1984,8,-2.6743,election_year
1984-09-01,1984,9,-2.0137,election_year
1984-10-01,1984,10,0.5713,election_year
1984-11-01,1984,11,5.0986,election_year
1984-12-01,1984,12,2.6161,election_year
1985-01-01,1985,1,0.1912,post_election_year
1985-02-01,1985,2,0.7742,post_election_year
1985-03-01,1985,3,4.1675,post_election_year
1985-04-01,1985,4,0.6816,post_election_year
1985-05-01,1985,5,0.104,post_election_year
1985-06-01,1985,6,0.3623,post_election_year
1985-07-01,1985,7,0.1729,post_election_year
1985-08-01,1985,8,0.839,post_election_year
1985-09-01,1985,9,-0.003,post_election_year
1985-10-01,1985,10,1.6311,post_election_year
1985-11-01,1985,11,-1.7265,post_election_year
1985-12-01,1985,12,0.0176,post_election_year
1986-01-01,1986,1,3.429,midterm_year
1986-02-01,1986,2,4.2868,midterm_year
1986-03-01,1986,3,0.4446,midterm_year
1986-04-01,1986,4,0.4511,midterm_year
1986-05-01,1986,5,-0.1872,midterm_year
1986-06-01,1986,6,2.4881,midterm_year
1986-07-01,1986,7,-5.3401,midterm_year
1986-08-01,1986,8,1.7414,midterm_year
1986-09-01,1986,9,4.2089,midterm_year
1986-10-01,1986,10,1.6504,midterm_year
1986-11-01,1986,11,5.5665,midterm_year
1986-12-01,1986,12,0.5681,midterm_year
1987-01-01,1987,1,-0.757,pre_election_year
1987-02-01,1987,2,0.2647,pre_election_year
1987-03-01,1987,3,2.4234,pre_election_year
1987-04-01,1987,4,1.1014,pre_election_year
1987-05-01,1987,5,-1.5061,pre_election_year
1987-06-01,1987,6,-1.0861,pre_election_year
1987-07-01,1987,7,-1.5556,pre_election_year
1987-08-01,1987,8,1.2196,pre_election_year
1987-09-01,1987,9,2.2439,pre_election_year
1987-10-01,1987,10,3.2686,pre_election_year
1987-11-01,1987,11,2.1515,pre_election_year
1987-12-01,1987,12,5.5263,pre_election_year
1988-01-01,1988,1,1.5021,election_year
1988-02-01,1988,2,2.4127,election_year
1988-03-01,1988,3,-5.6923,election_year
1988-04-01,1988,4,4.5207,election_year
1988-05-01,1988,5,-1.2763,election_year
1988-06-01,1988,6,1.2919,election_year
1988-07-01,1988,7,4.8202,election_year
1988-08-01,1988,8,1.1479,election_year
1988-09-01,1988,9,1.1621,election_year
1988-10-01,1988,10,5.075,election_year
1988-11-01,1988,11,2.5884,election_year
1988-12-01,1988,12,-4.8388,election_year
1989-01-01,1989,1,1.4298,post_election_year
1989-02-01,1989,2,0.0942,post_election_year
1989-03-01,1989,3,4.7783,post_election_year
1989-04-01,1989,4,3.3965,post_election_year
1989-05-01,1989,5,-1.1112,post_election_year
1989-06-01,1989,6,0.4579,post_election_year
1989-07-01,1989,7,-1.4355,post_election_year
1989-08-01,1989,8,-1.6178,post_election_year
1989-09-01,1989,9,-3.0878,post_election_year
1989-10-01,1989,10,3.142,post_election_year
1989-11-01,1989,11,-0.8684,post_election_year
1989-12-01,1989,12,1.6761,post_election_year
1990-01-01,1990,1,6.3285,midterm_year
1990-02-01,1990,2,0.6008,midterm_year
1990-03-01,1990,3,2.1175,midterm_year
1990-04-01,1990,4,4.9129,midterm_year
1990-05-01,1990,5,-0.492,midterm_year
1990-06-01,1990,6,-5.8359,midterm_year
1990-07-01,1990,7,-4.5965,midterm_year
1990-08-01,1990,8,-0.596,midterm_year
1990-09-01,1990,9,-1.7133,midterm_year
1990-10-01,1990,10,-2.373,midterm_year
1990-11-01,1990,11,-1.3672,midterm_year
1990-12-01,1990,12,2.4364,midterm_year
1991-01-01,1991,1,-3.1747,pre_election_year
1991-02-01,1991,2,3.1414,pre_election_year
1991-03-01,1991,3,1.2066,pre_election_year
1991-04-01,1991,4,2.2129,pre_election_year
1991-05-01,1991,5,8.2603,pre_election_year
1991-06-01,1991,6,1.5809,pre_election_year
1991-07-01,1991,7,1.0789,pre_election_year
1991-08-01,1991,8,-6.2402,pre_election_year
1991-09-01,1991,9,-1.3341,pre_election_year
1991-10-01,1991,10,-1.2644,pre_election_year
1991-11-01,1991,11,-3.7327,pre_election_year
1991-12-01,1991,12,3.7873,pre_election_year
1992-01-01,1992,1,2.5657,election_year
1992-02-01,1992,2,5.4043,election_year
1992-03-01,1992,3,1.9722,election_year
1992-04-01,1992,4,6.7293,election_year
1992-05-01,1992,5,5.7856,election_year
1992-06-01,1992,6,1.2984,election_year
1992-07-01,1992,7,-2.7894,election_year
1992-08-01,1992,8,1.3707,election_year
1992-09-01,1992,9,1.0758,election_year
1992-10-01,1992,10,-4.6844,election_year
1992-11-01,1992,11,-2.8457,election_year
1992-12-01,1992,12,-0.2977,election_year
1993-01-01,1993,1,2.3411,post_election_year
1993-02-01,1993,2,-0.0503,post_election_year
1993-03-01,1993,3,1.6455,post_election_year
1993-04-01,1993,4,-0.8442,post_election_year
1993-05-01,1993,5,-2.1728,post_election_year
1993-06-01,1993,6,-1.7188,post_election_year
1993-07-01,1993,7,2.0805,post_election_year
1993-08-01,1993,8,3.027,post_election_year
1993-09-01,1993,9,1.5383,post_election_year
1993-10-01,1993,10,-1.3259,post_election_year
1993-11-01,1993,11,4.1598,post_election_year
1993-12-01,1993,12,4.0254,post_election_year
1994-01-01,1994,1,1.8866,midterm_year
1994-02-01,1994,2,-1.2184,midterm_year
1994-03-01,1994,3,1.4544,midterm_year
1994-04-01,1994,4,0.9212,midterm_year
1994-05-01,1994,5,1.8293,midterm_year
1994-06-01,1994,6,1.9358,midterm_year
1994-07-01,1994,7,4.8971,midterm_year
1994-08-01,1994,8,-4.431,midterm_year
1994-09-01,1994,9,-4.8908,midterm_year
1994-10-01,1994,10,-0.6374,midterm_year
1994-11-01,1994,11,-0.1402,midterm_year
1994-12-01,1994,12,-2.03,midterm_year
1995-01-01,1995,1,-2.0051,pre_election_year
1995-02-01,1995,2,3.7013,pre_election_year
1995-03-01,1995,3,0.9891,pre_election_year
1995-04-01,1995,4,0.4805,pre_election_year
1995-05-01,1995,5,0.4395,pre_election_year
1995-06-01,1995,6,7.2409,pre_election_year
1995-07-01,1995,7,2.3264,pre_election_year
1995-08-01,1995,8,2.341,pre_election_year
1995-09-01,1995,9,-0.7913,pre_election_year
1995-10-01,1995,10,1.7549,pre_election_year
1995-11-01,1995,11,-0.6085,pre_election_year
1995-12-01,1995,12,1.8424,pre_election_year
1996-01-01,1996,1,2.1871,election_year
1996-02-01,1996,2,1.0789,election_year
1996-03-01,1996,3,0.1284,election_year
1996-04-01,1996,4,-4.1052,election_year
1996-05-01,1996,5,-3.8737,election_year
1996-06-01,1996,6,-4.1766,election_year
1996-07-01,1996,7,-1.4428,election_year
1996-08-01,1996,8,0.5291,election_year
1996-09-01,1996,9,-2.5117,election_year
1996-10-01,1996,10,1.7559,election_year
1996-11-01,1996,11,2.2077,election_year
1996-12-01,1996,12,5.5137,election_year
1997-01-01,1997,1,1.997,post_election_year
1997-02-01,1997,2,5.5911,post_election_year
1997-03-01,1997,3,2.2553,post_election_year
1997-04-01,1997,4,3.2299,post_election_year
1997-05-01,1997,5,-2.6132,post_election_year
1997-06-01,1997,6,-2.3842,post_election_year
1997-07-01,1997,7,5.7312,post_election_year
1997-08-01,1997,8,5.7617,post_election_year
1997-09-01,1997,9,3.1306,post_election_year
1997-10-01,1997,10,4.9799,post_election_year
1997-11-01,1997,11,2.1351,post_election_year
1997-12-01,1997,12,1.4252,post_election_year
1998-01-01,1998,1,-0.6389,midterm_year
1998-02-01,1998,2,-0.4779,midterm_year
1998-03-01,1998,3,-1.2781,midterm_year
1998-04-01,1998,4,4.2361,midterm_year
1998-05-01,1998,5,2.0485,midterm_year
1998-06-01,1998,6,-3.7331,midterm_year
1998-07-01,1998,7,1.1656,midterm_year
1998-08-01,1998,8,-2.0932,midterm_year
1998-09-01,1998,9,1.2915,midterm_year
1998-10-01,1998,10,2.4648,midterm_year
1998-11-01,1998,11,1.0318,midterm_year
1998-12-01,1998,12,1.3393,midterm_year
1999-01-01,1999,1,-4.1172,pre_election_year
1999-02-01,1999,2,1.4164,pre_election_year
1999-03-01,1999,3,-1.0776,pre_election_year
1999-04-01,1999,4,-0.1825,pre_election_year
1999-05-01,1999,5,-4.6936,pre_election_year
1999-06-01,1999,6,-0.6005,pre_election_year
1999-07-01,1999,7,-0.3544,pre_election_year
1999-08-01,1999,8,-2.1462,pre_election_year
1999-09-01,1999,9,2.8388,pre_election_year
1999-10-01,1999,10,-0.6365,pre_election_year
1999-11-01,1999,11,2.3889,pre_election_year
1999-12-01,1999,12,1.5472,pre_election_year
2000-01-01,2000,1,-1.0245,election_year
2000-02-01,2000,2,-0.5766,election_year
2000-03-01,2000,3,-3.2268,election_year
2000-04-01,2000,4,1.5666,election_year
